period,employee_id,client_id,project_id,available_hours,worked_hours,billable_hours,non_billable_hours,overtime_hours
2026-10,E0223,C009,P032,160.0,108,77,31,0
2026-10,E0334,C010,P031,160.0,186,135,51,26
2026-10,E0072,C002,P014,160.0,88,81,7,0
2026-10,E0131,C002,P001,160.0,136,103,33,0
2026-10,E0484,C001,P008,160.0,110,99,11,0
2026-10,E0021,C011,P001,160.0,106,89,17,0
2026-10,E0437,C006,P013,160.0,105,94,11,0
2026-10,E0323,C005,P007,160.0,172,113,59,12
2026-10,E0046,C009,P015,160.0,145,111,34,0
2026-10,E0011,C002,P029,160.0,172,137,35,12
2026-10,E0381,C002,P010,160.0,141,106,35,0
2026-10,E0280,C005,P034,160.0,171,118,53,11
2026-10,E0336,C011,P005,160.0,140,107,33,0
2026-10,E0379,C006,P014,160.0,72,61,11,0
2026-10,E0222,C008,P028,160.0,157,130,27,0
2026-10,E0165,C007,P015,160.0,142,126,16,0
2026-10,E0402,C006,P006,160.0,139,104,35,0
2026-10,E0362,C010,P007,160.0,122,100,22,0
2026-10,E0434,C004,P024,160.0,161,130,31,1
2026-10,E0140,C002,P008,160.0,117,105,12,0
2026-10,E0398,C005,P018,160.0,161,124,37,1
2026-10,E0288,C012,P001,160.0,147,109,38,0
2026-10,E0360,C007,P026,160.0,161,145,16,1
2026-10,E0147,C009,P032,160.0,149,141,8,0
2026-10,E0199,C003,P017,160.0,174,127,47,14
2026-10,E0374,C001,P005,160.0,155,111,44,0
2026-10,E0265,C009,P015,160.0,147,120,27,0
2026-10,E0282,C007,P013,160.0,87,75,12,0
2026-10,E0492,C003,P021,160.0,175,144,31,15
2026-10,E0407,C010,P003,160.0,105,85,20,0
2026-10,E0316,C005,P006,160.0,111,74,37,0
2026-10,E0209,C006,P030,160.0,164,112,52,4
2026-10,E0431,C012,P003,160.0,145,130,15,0
2026-10,E0445,C008,P025,160.0,106,91,15,0
2026-10,E0167,C008,P028,160.0,129,99,30,0
2026-10,E0375,C005,P029,160.0,174,133,41,14
2026-10,E0102,C007,P029,160.0,148,103,45,0
2026-10,E0416,C008,P030,160.0,145,96,49,0
2026-10,E0150,C007,P029,160.0,127,114,13,0
2026-10,E0469,C003,P001,160.0,165,142,23,5
2026-10,E0213,C010,P003,160.0,141,119,22,0
2026-10,E0250,C008,P028,160.0,160,126,34,0
2026-10,E0174,C007,P027,160.0,124,87,37,0
2026-10,E0397,C009,P013,160.0,197,158,39,37
2026-10,E0025,C007,P004,160.0,179,155,24,19
2026-10,E0270,C008,P033,160.0,148,125,23,0
2026-10,E0235,C012,P020,160.0,153,122,31,0
2026-10,E0321,C005,P004,160.0,130,119,11,0
2026-10,E0134,C003,P023,160.0,162,112,50,2
2026-10,E0230,C006,P009,160.0,91,79,12,0
2026-10,E0075,C008,P033,160.0,186,172,14,26
2026-10,E0369,C012,P030,160.0,160,137,23,0
2026-10,E0205,C008,P032,160.0,120,78,42,0
2026-10,E0122,C003,P020,160.0,185,126,59,25
2026-10,E0232,C007,P006,160.0,194,150,44,34
2026-10,E0241,C008,P020,160.0,154,133,21,0
2026-10,E0238,C010,P012,160.0,125,88,37,0
2026-10,E0384,C004,P004,160.0,146,131,15,0
2026-10,E0264,C001,P005,160.0,158,108,50,0
2026-10,E0257,C006,P029,160.0,152,143,9,0
2026-10,E0393,C001,P030,160.0,120,98,22,0
2026-10,E0273,C005,P024,160.0,157,144,13,0
2026-10,E0211,C007,P017,160.0,173,122,51,13
2026-10,E0194,C012,P021,160.0,114,95,19,0
2026-10,E0188,C001,P016,160.0,117,87,30,0
2026-10,E0229,C010,P001,160.0,129,90,39,0
2026-10,E0079,C003,P032,160.0,139,100,39,0
2026-10,E0313,C004,P029,160.0,165,129,36,5
2026-10,E0121,C006,P009,160.0,173,162,11,13
2026-10,E0474,C007,P019,160.0,124,96,28,0
2026-10,E0127,C002,P020,160.0,149,103,46,0
2026-10,E0112,C010,P004,160.0,172,147,25,12
2026-10,E0335,C009,P032,160.0,199,182,17,39
2026-10,E0483,C002,P001,160.0,149,116,33,0
2026-10,E0367,C011,P010,160.0,151,120,31,0
2026-10,E0368,C001,P028,160.0,154,127,27,0
2026-10,E0466,C004,P016,160.0,137,102,35,0
2026-10,E0458,C005,P025,160.0,147,123,24,0
2026-10,E0216,C008,P009,160.0,95,74,21,0
2026-10,E0178,C004,P011,160.0,130,94,36,0
2026-10,E0125,C001,P013,160.0,157,126,31,0
2026-10,E0226,C009,P012,160.0,122,86,36,0
2026-10,E0084,C003,P020,160.0,166,111,55,6
2026-10,E0276,C009,P005,160.0,102,70,32,0
2026-10,E0066,C003,P026,160.0,165,142,23,5
2026-10,E0382,C006,P021,160.0,165,140,25,5
2026-10,E0371,C008,P015,160.0,200,132,68,40
2026-10,E0387,C009,P024,160.0,136,113,23,0
2026-10,E0236,C006,P033,160.0,145,109,36,0
2026-10,E0031,C001,P003,160.0,183,134,49,23
2026-10,E0498,C010,P013,160.0,179,163,16,19
2026-10,E0356,C001,P022,160.0,170,127,43,10
2026-10,E0365,C008,P029,160.0,153,139,14,0
2026-10,E0326,C005,P011,160.0,182,147,35,22
2026-10,E0093,C011,P010,160.0,211,184,27,51
2026-10,E0221,C004,P012,160.0,159,149,10,0
2026-10,E0304,C003,P032,160.0,146,121,25,0
2026-10,E0388,C012,P024,160.0,163,129,34,3
2026-10,E0107,C005,P020,160.0,149,130,19,0
2026-10,E0256,C010,P021,160.0,138,102,36,0
2026-10,E0477,C002,P019,160.0,166,111,55,6
2026-10,E0359,C002,P009,160.0,132,120,12,0
2026-10,E0452,C011,P010,160.0,159,147,12,0
2026-10,E0101,C005,P029,160.0,107,91,16,0
2026-10,E0159,C010,P033,160.0,187,140,47,27
2026-10,E0092,C006,P019,160.0,125,91,34,0
2026-10,E0380,C003,P034,160.0,111,73,38,0
2026-10,E0116,C005,P018,,178,117,61,18
2026-10,E0090,C003,P035,160.0,183,148,35,23
2026-10,E0383,C001,P013,160.0,153,138,15,0
2026-10,E0465,C006,P033,160.0,142,102,40,0
2026-10,E0275,C999,P024,160.0,136,106,30,0
2026-10,E0358,C001,P003,160.0,151,123,28,0
2026-10,E0077,C012,P005,160.0,143,132,11,0
2026-10,E0286,C002,P004,160.0,140,130,10,0
2026-10,E0183,C007,P016,160.0,123,99,24,0
2026-10,E0429,C012,P026,160.0,116,75,41,0
2026-10,E0060,C003,P001,160.0,147,131,16,0
2026-10,E0459,C009,P031,160.0,150,138,12,0
2026-10,E0054,C012,P013,160.0,127,90,37,0
2026-10,E0389,C008,P018,160.0,130,108,22,0
2026-10,E0005,C005,P029,160.0,150,104,46,0
2026-10,E0033,C009,P030,160.0,122,96,26,0
2026-10,E0191,C004,P011,160.0,171,141,30,11
2026-10,E0057,C004,P006,160.0,158,117,41,0
2026-10,E0182,C011,P034,160.0,126,106,20,0
2026-10,E0274,C004,P010,160.0,157,108,49,0
2026-10,E0415,C002,P026,160.0,123,95,28,0
2026-10,E0104,C009,P022,160.0,165,120,45,5
2026-10,E0062,C002,P029,160.0,124,113,11,0
2026-10,E0215,C010,P012,160.0,142,118,24,0
2026-10,E0047,C002,P010,160.0,148,100,48,0
2026-10,E0406,C007,P026,160.0,183,155,28,23
2026-10,E0065,C012,P030,160.0,125,104,21,0
2026-10,E0405,C001,P032,160.0,124,84,40,0
2026-10,E0408,C010,P026,160.0,108,93,15,0
2026-10,E0019,C004,P007,160.0,191,138,53,31
2026-10,E0331,C011,P022,160.0,145,108,37,0
2026-10,E0181,C003,P016,160.0,172,158,14,12
2026-10,E0403,C007,P014,160.0,130,104,26,0
2026-10,E0330,C012,P018,160.0,132,120,12,0
2026-10,E0490,C011,P035,160.0,143,93,50,0
2026-10,E0338,C007,P012,160.0,144,108,36,0
2026-10,E0237,C008,P018,160.0,162,150,12,2
2026-10,E0413,C012,P005,160.0,146,118,28,0
2026-10,E0414,C012,P030,160.0,135,96,39,0
2026-10,E0451,C008,P001,160.0,192,166,26,32
2026-10,E0377,C003,P022,160.0,122,79,43,0
2026-10,E0055,C006,P009,160.0,125,82,43,0
2026-10,E0087,C012,P010,160.0,123,84,39,0
2026-10,E0314,C010,P003,160.0,163,118,45,3
2026-10,E0030,C008,P025,160.0,156,102,54,0
2026-10,E0418,C007,P016,160.0,141,101,40,0
2026-10,E0164,C004,P019,160.0,122,98,24,0
2026-10,E0050,C009,P012,160.0,148,111,37,0
2026-10,E0476,C005,P027,160.0,166,126,40,6
2026-10,E0306,C011,P030,160.0,184,144,40,24
2026-10,E0051,C007,P013,160.0,129,117,12,0
2026-10,E0376,C004,P019,160.0,140,114,26,0
2026-10,E0038,C003,P022,160.0,155,105,50,0
2026-10,E0155,C003,P024,160.0,135,96,39,0
2026-10,E0179,C001,P004,160.0,111,101,10,0
2026-10,E0119,C004,P034,160.0,141,117,24,0
2026-10,E0325,C009,P011,160.0,114,97,17,0
2026-10,E0430,C011,P018,160.0,169,138,31,9
2026-10,E0161,C008,P007,160.0,137,107,30,0
2026-10,E0294,C002,P024,160.0,143,128,15,0
2026-10,E0500,C008,P021,160.0,126,105,21,0
2026-10,E0082,C009,P022,160.0,144,98,46,0
2026-10,E0409,C011,P020,160.0,176,115,61,16
2026-10,E0074,C009,P028,160.0,172,152,20,12
2026-10,E0435,C001,P022,160.0,118,87,31,0
2026-10,E0296,C012,P032,160.0,77,59,18,0
2026-10,E0426,C011,P030,160.0,141,101,40,0
2026-10,E0130,C006,P011,160.0,137,91,46,0
2026-10,E0029,C012,P013,160.0,136,96,40,0
2026-10,E0218,C005,P024,160.0,131,99,32,0
2026-10,E0300,C010,P027,160.0,117,76,41,0
2026-10,E0042,C011,P019,160.0,202,170,32,42
2026-10,E0355,C006,P017,160.0,191,146,45,31
2026-10,E0372,C010,P014,160.0,135,89,46,0
2026-10,E0495,C010,P005,160.0,148,116,32,0
2026-10,E0141,C004,P026,160.0,169,115,54,9
2026-10,E0301,C001,P034,160.0,148,132,16,0
2026-10,E0006,C001,P007,160.0,133,99,34,0
2026-10,E0171,C008,P014,160.0,112,86,26,0
2026-10,E0411,C005,P014,160.0,145,129,16,0
2026-10,E0423,C004,P033,160.0,115,89,26,0
2026-10,E0129,C002,P010,160.0,174,149,25,14
2026-10,E0310,C005,P008,160.0,144,114,30,0
2026-10,E0396,C006,P006,160.0,158,130,28,0
2026-10,E0295,C009,P026,160.0,136,97,39,0
2026-10,E0499,C006,P025,160.0,165,109,56,5
2026-10,E0439,C001,P026,160.0,129,122,7,0
2026-10,E0309,C002,P011,160.0,152,116,36,0
2026-10,E0482,C007,P025,160.0,135,107,28,0
2026-10,E0166,C002,P022,160.0,139,112,27,0
2026-10,E0339,C008,P001,160.0,169,112,57,9
2026-10,E0268,C002,P007,160.0,126,86,40,0
2026-10,E0481,C006,P022,160.0,154,119,35,0
2026-10,E0485,C006,P029,160.0,178,125,53,18
2026-10,E0020,C010,P017,160.0,168,113,55,8
2026-10,E0056,C005,P011,160.0,129,115,14,0
2026-10,E0344,C004,P012,160.0,157,138,19,0
2026-10,E0278,C003,P004,160.0,102,74,28,0
2026-10,E0089,C001,P021,160.0,170,116,54,10
2026-10,E0195,C011,P012,160.0,210,159,51,50
2026-10,E0115,C003,P035,160.0,152,120,32,0
2026-10,E0478,C001,P016,160.0,179,164,15,19
2026-10,E0496,C012,P025,160.0,111,77,34,0
2026-10,E0061,C009,P003,160.0,119,99,20,0
2026-10,E0472,C002,P007,160.0,136,118,18,0
2026-10,E0391,C004,P026,160.0,141,131,10,0
2026-10,E0292,C008,P007,160.0,152,101,51,0
2026-10,E0267,C012,P004,160.0,129,118,11,0
2026-10,E0103,C012,P027,160.0,148,119,29,0
2026-10,E0175,C005,P019,160.0,169,117,52,9
2026-10,E0145,C008,P002,160.0,157,103,54,0
2026-10,E0299,C012,P011,160.0,135,92,43,0
2026-10,E0198,C003,P027,160.0,163,128,35,3
2026-10,E0172,C009,P028,160.0,134,98,36,0
2026-10,E0251,C012,P029,160.0,147,96,51,0
2026-10,E0470,C007,P006,160.0,167,157,10,7
2026-10,E0108,C007,P012,160.0,140,117,23,0
2026-10,E0479,C002,P014,160.0,114,105,9,0
2026-10,E0303,C010,P027,160.0,146,128,18,0
2026-10,E0392,C002,P019,160.0,167,118,49,7
2026-10,E0449,C012,P022,160.0,170,121,49,10
2026-10,E0152,C002,P032,160.0,118,92,26,0
2026-10,E0007,C010,P018,160.0,162,143,19,2
2026-10,E0210,C012,P026,160.0,138,122,16,0
2026-10,E0094,C012,P031,160.0,181,163,18,21
2026-10,E0053,C004,P005,160.0,115,84,31,0
2026-10,E0015,C007,P021,160.0,161,119,42,1
2026-10,E0432,C011,P034,160.0,136,96,40,0
2026-10,E0283,C012,P009,160.0,130,102,28,0
2026-10,E0078,C005,P005,160.0,168,114,54,8
2026-10,E0212,C006,P016,160.0,173,160,13,13
2026-10,E0126,C010,P004,160.0,96,84,12,0
2026-10,E0206,C999,P019,160.0,169,122,47,9
2026-10,E0227,C002,P026,160.0,143,128,15,0
2026-10,E0080,C001,P019,160.0,145,113,32,0
2026-10,E0135,C002,P021,160.0,114,97,17,0
2026-10,E0024,C007,P031,160.0,160,141,19,0
2026-10,E0098,C011,P006,160.0,203,159,44,43
2026-10,E0454,C005,P029,160.0,131,120,11,0
2026-10,E0302,C005,P019,160.0,175,155,20,15
2026-10,E0003,C012,P035,160.0,144,111,33,0
2026-10,E0456,C009,P028,160.0,132,118,14,0
2026-10,E0291,C002,P021,160.0,109,78,31,0
2026-10,E0497,C005,P008,160.0,179,135,44,19
2026-10,E0412,C008,P004,160.0,147,123,24,0
2026-10,E0373,C012,P025,160.0,133,118,15,0
2026-10,E0059,C004,P016,160.0,137,93,44,0
2026-10,E0185,C008,P035,160.0,162,122,40,2
2026-10,E0337,C008,P008,160.0,133,125,8,0
2026-10,E0207,C004,P014,160.0,121,104,17,0
2026-10,E0160,C001,P021,160.0,142,93,49,0
2026-10,E0228,C001,P006,160.0,141,132,9,0
2026-10,E0394,C007,P027,160.0,140,120,20,0
2026-10,E0190,C001,P026,160.0,134,100,34,0
2026-10,E0471,C011,P025,160.0,176,126,50,16
2026-10,E0390,C011,P003,160.0,214,179,35,54
2026-10,E9999,C008,P004,160.0,119,86,33,0
2026-10,E0076,C011,P035,160.0,93,72,21,0
2026-10,E0345,C005,P015,160.0,139,114,25,0
2026-10,E0428,C003,P002,160.0,95,82,13,0
2026-10,E0284,C005,P034,160.0,107,91,16,0
2026-10,E0063,C012,P027,160.0,132,109,23,0
2026-10,E0448,C001,P034,160.0,162,133,29,2
2026-10,E0347,C001,P028,160.0,138,102,36,0
2026-10,E0281,C011,P014,160.0,87,60,27,0
2026-10,E0277,C007,P004,160.0,138,117,21,0
2026-10,E0217,C003,P017,160.0,140,118,22,0
2026-10,E0240,C011,P034,160.0,140,115,25,0
2026-10,E0081,C008,P002,160.0,172,162,10,12
2026-10,E0417,C011,P030,160.0,167,112,55,7
2026-10,E0073,C008,P014,160.0,146,103,43,0
2026-10,E0044,C002,P020,160.0,196,175,21,36
2026-10,E0224,C006,P006,160.0,109,103,6,0
2026-10,E0320,C004,P032,160.0,132,117,15,0
2026-10,E0463,C002,P027,160.0,141,117,24,0
2026-10,E0154,C010,P023,160.0,144,125,19,0
2026-10,E0353,C004,P011,160.0,109,96,13,0
2026-10,E0148,C008,P033,160.0,96,90,6,0
2026-10,E0244,C010,P030,160.0,144,122,22,0
2026-10,E0487,C012,P006,160.0,105,91,14,0
2026-10,E0016,C001,P025,160.0,128,92,36,0
2026-10,E0151,C008,P028,160.0,147,108,39,0
2026-10,E0124,C012,P008,160.0,112,93,19,0
2026-10,E0447,C005,P013,160.0,153,112,41,0
2026-10,E0039,C003,P024,160.0,124,80,44,0
2026-10,E0010,C011,P001,160.0,135,119,16,0
2026-10,E0027,C011,P013,160.0,157,130,27,0
2026-10,E0058,C010,P031,160.0,142,121,21,0
2026-10,E0153,C009,P004,160.0,152,101,51,0
2026-10,E0446,C007,P016,160.0,155,125,30,0
2026-10,E0386,C010,P005,160.0,142,104,38,0
2026-10,E0327,C005,P017,160.0,154,129,25,0
2026-10,E0012,C011,P008,160.0,127,96,31,0
2026-10,E0100,C007,P024,160.0,157,117,40,0
2026-10,E0438,C007,P008,160.0,139,100,39,0
2026-10,E0419,C003,P007,160.0,177,120,57,17
2026-10,E0162,C011,P022,160.0,148,138,10,0
2026-10,E0319,C005,P025,160.0,131,113,18,0
2026-10,E0096,C006,P004,160.0,157,120,37,0
2026-10,E0069,C012,P035,160.0,178,167,11,18
2026-10,E0136,C007,P019,160.0,133,91,42,0
2026-10,E0146,C003,P020,160.0,129,98,31,0
2026-10,E0018,C010,P026,160.0,79,59,20,0
2026-10,E0008,C005,P026,160.0,148,115,33,0
2026-10,E0202,C010,P015,160.0,136,96,40,0
2026-10,E0261,C010,P014,160.0,157,124,33,0
2026-10,E0111,C006,P033,160.0,158,116,42,0
2026-11,E0103,C012,P027,160.0,110,79,31,0
2026-11,E0185,C008,P035,160.0,167,145,22,7
2026-11,E0354,C001,P031,160.0,125,90,35,0
2026-11,E0482,C007,P025,160.0,133,123,10,0
2026-11,E0437,C006,P013,160.0,88,80,8,0
2026-11,E0019,C004,P007,160.0,153,117,36,0
2026-11,E0373,C012,P025,160.0,117,89,28,0
2026-11,E0160,C001,P021,160.0,129,96,33,0
2026-11,E0183,C010,P008,160.0,115,94,21,0
2026-11,E0328,C004,P033,160.0,169,113,56,9
2026-11,E0434,C004,P024,160.0,135,125,10,0
2026-11,E0330,C012,P018,160.0,113,86,27,0
2026-11,E0023,C008,P028,160.0,114,78,36,0
2026-11,E0296,C012,P032,160.0,165,110,55,5
2026-11,E0032,C001,P026,160.0,123,86,37,0
2026-11,E0417,C011,P030,160.0,132,115,17,0
2026-11,E0414,C012,P030,160.0,145,110,35,0
2026-11,E0412,C007,P011,160.0,137,109,28,0
2026-11,E0077,C012,P005,160.0,99,73,26,0
2026-11,E0287,C002,P004,160.0,160,139,21,0
2026-11,E0038,C003,P022,160.0,138,93,45,0
2026-11,E0040,C001,P009,160.0,152,139,13,0
2026-11,E0081,C008,P002,160.0,162,122,40,2
2026-11,E0089,C001,P021,160.0,94,64,30,0
2026-11,E0062,C002,P029,160.0,162,115,47,2
2026-11,E0302,C005,P019,160.0,207,162,45,47
2026-11,E0095,C005,P002,160.0,155,105,50,0
2026-11,E0481,C006,P022,160.0,178,144,34,18
2026-11,E0136,C007,P019,160.0,168,140,28,8
2026-11,E0057,C004,P006,160.0,161,112,49,1
2026-11,E0433,C008,P004,160.0,169,111,58,9
2026-11,E0204,C002,P024,160.0,174,134,40,14
2026-11,E0201,C010,P015,160.0,175,125,50,15
2026-11,E0191,C004,P011,160.0,114,94,20,0
2026-11,E0050,C009,P012,160.0,171,124,47,11
2026-11,E0231,C006,P004,160.0,138,130,8,0
2026-11,E0193,C008,P027,160.0,176,118,58,16
2026-11,E0431,C012,P003,160.0,157,110,47,0
2026-11,E0042,C011,P019,160.0,114,95,19,0
2026-11,E0284,C005,P034,160.0,180,154,26,20
2026-11,E0225,C009,P018,160.0,125,83,42,0
2026-11,E0315,C002,P007,160.0,137,113,24,0
2026-11,E0037,C009,P009,160.0,187,150,37,27
2026-11,E0303,C010,P027,160.0,148,114,34,0
2026-11,E0233,C002,P002,160.0,136,102,34,0
2026-11,E0372,C010,P014,160.0,143,134,9,0
2026-11,E0222,C008,P028,160.0,135,111,24,0
2026-11,E0400,C006,P026,160.0,165,149,16,5
2026-11,E0091,C008,P010,160.0,136,91,45,0
2026-11,E0316,C005,P006,160.0,143,114,29,0
2026-11,E0055,C006,P009,160.0,159,132,27,0
2026-11,E0121,C006,P009,160.0,156,131,25,0
2026-11,E0253,C011,P028,160.0,127,109,18,0
2026-11,E0093,C011,P010,160.0,165,117,48,5
2026-11,E0069,C012,P035,160.0,132,102,30,0
2026-11,E0149,C009,P002,160.0,119,95,24,0
2026-11,E0131,C002,P001,160.0,101,66,35,0
2026-11,E0138,C011,P024,160.0,140,116,24,0
2026-11,E0484,C001,P008,160.0,105,95,10,0
2026-11,E0374,C001,P005,160.0,124,108,16,0
2026-11,E0393,C001,P030,160.0,144,99,45,0
2026-11,E0324,C008,P006,160.0,173,148,25,13
2026-11,E0013,C011,P012,160.0,137,91,46,0
2026-11,E0030,C008,P025,160.0,109,97,12,0
2026-11,E0494,C012,P032,160.0,142,124,18,0
2026-11,E0403,C007,P014,160.0,172,143,29,12
2026-11,E0130,C006,P011,160.0,137,121,16,0
2026-11,E0276,C009,P005,160.0,178,140,38,18
2026-11,E0024,C007,P031,160.0,144,113,31,0
2026-11,E0423,C004,P033,160.0,162,143,19,2
2026-11,E0127,C002,P020,160.0,150,105,45,0
2026-11,E0135,C002,P021,160.0,177,139,38,17
2026-11,E0090,C003,P035,160.0,198,178,20,38
2026-11,E0080,C001,P019,160.0,133,88,45,0
2026-11,E0289,C010,P035,160.0,148,104,44,0
2026-11,E0181,C003,P016,160.0,173,128,45,13
2026-11,E0490,C011,P035,160.0,151,100,51,0
2026-11,E0218,C005,P024,160.0,100,69,31,0
2026-11,E0368,C004,P005,160.0,137,98,39,0
2026-11,E0387,C009,P024,160.0,151,118,33,0
2026-11,E0447,C005,P013,160.0,184,144,40,24
2026-11,E0010,C011,P001,160.0,147,130,17,0
2026-11,E0485,C006,P029,160.0,122,85,37,0
2026-11,E0165,C007,P015,160.0,151,117,34,0
2026-11,E0455,C002,P024,160.0,181,149,32,21
2026-11,E0429,C012,P026,160.0,129,98,31,0
2026-11,E0386,C010,P005,160.0,132,108,24,0
2026-11,E0402,C008,P015,160.0,129,100,29,0
2026-11,E0232,C007,P006,160.0,112,95,17,0
2026-11,E0320,C004,P032,160.0,146,132,14,0
2026-11,E0476,C010,P014,160.0,143,134,9,0
2026-11,E0486,C004,P001,160.0,102,76,26,0
2026-11,E0116,C005,P018,160.0,124,103,21,0
2026-11,E0340,C012,P023,160.0,149,100,49,0
2026-11,E0020,C010,P017,160.0,162,133,29,2
2026-11,E0441,C001,P005,160.0,169,132,37,9
2026-11,E0133,C012,P031,160.0,164,135,29,4
2026-11,E0337,C008,P008,160.0,144,116,28,0
2026-11,E0283,C012,P009,160.0,109,70,39,0
2026-11,E0004,C008,P017,160.0,139,100,39,0
2026-11,E0196,C001,P026,160.0,85,66,19,0
2026-11,E0461,C012,P024,160.0,149,140,9,0
2026-11,E0336,C011,P005,160.0,128,88,40,0
2026-11,E0208,C003,P002,160.0,93,61,32,0
2026-11,E0295,C009,P026,160.0,154,135,19,0
2026-11,E0096,C006,P004,160.0,181,125,56,21
2026-11,E0223,C009,P032,160.0,105,75,30,0
2026-11,E0123,C004,P020,160.0,156,101,55,0
2026-11,E0474,C007,P019,160.0,135,92,43,0
2026-11,E0310,C005,P008,160.0,125,118,7,0
2026-11,E0389,C008,P018,160.0,125,88,37,0
2026-11,E0364,C004,P009,160.0,135,111,24,0
2026-11,E0360,C007,P026,160.0,135,113,22,0
2026-11,E0492,C003,P021,160.0,143,110,33,0
2026-11,E0152,C002,P032,160.0,123,104,19,0
2026-11,E0323,C005,P007,160.0,128,99,29,0
2026-11,E0211,C007,P017,160.0,158,129,29,0
2026-11,E0409,C011,P020,160.0,121,109,12,0
2026-11,E0497,C005,P008,160.0,151,128,23,0
2026-11,E0439,C001,P026,160.0,136,93,43,0
2026-11,E0117,C003,P001,160.0,131,122,9,0
2026-11,E0352,C012,P015,160.0,190,131,59,30
2026-11,E0147,C009,P032,160.0,113,105,8,0
2026-11,E0189,C006,P008,160.0,183,137,46,23
2026-11,E0114,C002,P033,160.0,165,156,9,5
2026-11,E0499,C009,P013,160.0,129,93,36,0
2026-11,E0496,C012,P025,160.0,166,122,44,6
2026-11,E0221,C004,P012,160.0,77,50,27,0
2026-11,E0071,C001,P024,160.0,127,99,28,0
2026-11,E0163,C004,P032,160.0,121,84,37,0
2026-11,E0256,C010,P021,160.0,154,104,50,0
2026-11,E0015,C007,P021,160.0,162,136,26,2
2026-11,E0252,C004,P013,160.0,154,100,54,0
2026-11,E0349,C008,P024,160.0,148,107,41,0
2026-11,E0297,C009,P009,160.0,168,113,55,8
2026-11,E0227,C002,P022,160.0,164,131,33,4
2026-11,E0118,C007,P022,160.0,128,114,14,0
2026-11,E0108,C007,P012,160.0,131,90,41,0
2026-11,E0067,C011,P001,160.0,162,114,48,2
2026-11,E0422,C002,P033,160.0,143,134,9,0
2026-11,E0370,C006,P020,160.0,145,101,44,0
2026-11,E0064,C011,P006,160.0,148,110,38,0
2026-11,E0119,C004,P034,160.0,101,74,27,0
2026-11,E0396,C006,P006,160.0,127,119,8,0
2026-11,E0487,C012,P006,160.0,156,101,55,0
2026-11,E0169,C004,P027,160.0,127,105,22,0
2026-11,E0124,C012,P008,160.0,139,98,41,0
2026-11,E0172,C009,P028,160.0,156,131,25,0
2026-11,E0465,C006,P033,160.0,169,126,43,9
2026-11,E0265,C009,P015,160.0,173,125,48,13
2026-11,E0031,C001,P003,160.0,174,136,38,14
2026-11,E0392,C002,P019,160.0,141,109,32,0
2026-11,E0329,C002,P020,160.0,138,111,27,0
2026-11,E0145,C008,P002,160.0,115,75,40,0
2026-11,E0126,C010,P004,160.0,181,154,27,21
2026-11,E0371,C008,P015,160.0,137,115,22,0
2026-11,E0406,C007,P026,160.0,180,146,34,20
2026-11,E0175,C005,P019,160.0,152,113,39,0
2026-11,E9999,C010,P018,160.0,171,141,30,11
2026-11,E0125,C001,P013,160.0,142,121,21,0
2026-11,E0104,C009,P022,160.0,159,122,37,0
2026-11,E0188,C001,P016,160.0,172,138,34,12
2026-11,E0341,C005,P015,160.0,132,101,31,0
2026-11,E0288,C012,P001,160.0,174,118,56,14
2026-11,E0344,C004,P012,160.0,118,91,27,0
2026-11,E0361,C010,P001,160.0,189,161,28,29
2026-11,E0261,C010,P014,160.0,148,130,18,0
2026-11,E0220,C006,P032,160.0,127,114,13,0
2026-11,E0383,C001,P013,160.0,165,131,34,5
2026-11,E0390,C011,P003,160.0,153,124,29,0
2026-11,E0424,C011,P030,160.0,102,78,24,0
2026-11,E0356,C001,P022,160.0,135,103,32,0
2026-11,E0143,C005,P010,160.0,119,108,11,0
2026-11,E0047,C002,P010,160.0,121,81,40,0
2026-11,E0342,C005,P032,160.0,121,91,30,0
2026-11,E0001,C007,P016,160.0,157,104,53,0
2026-11,E0016,C001,P025,160.0,167,152,15,7
2026-11,E0029,C012,P013,160.0,125,89,36,0
2026-11,E0006,C001,P007,160.0,96,87,9,0
2026-11,E0156,C007,P023,160.0,85,74,11,0
2026-11,E0304,C003,P032,160.0,196,177,19,36
2026-11,E0405,C001,P032,160.0,148,96,52,0
2026-11,E0251,C012,P029,160.0,165,143,22,5
2026-11,E0215,C010,P012,160.0,140,113,27,0
2026-11,E0369,C012,P030,160.0,91,73,18,0
2026-11,E0059,C004,P016,160.0,155,131,24,0
2026-11,E0333,C010,P022,160.0,186,168,18,26
2026-11,E0385,C010,P032,160.0,129,89,40,0
2026-11,E0430,C011,P018,160.0,89,76,13,0
2026-11,E0111,C006,P033,160.0,115,83,32,0
2026-11,E0280,C005,P034,160.0,166,128,38,6
2026-11,E0381,C002,P010,160.0,153,141,12,0
2026-11,E0209,C006,P030,160.0,175,114,61,15
2026-11,E0247,C011,P032,160.0,145,120,25,0
2026-11,E0109,C008,P005,160.0,162,119,43,2
2026-11,E0021,C011,P001,160.0,134,114,20,0
2026-11,E0475,C012,P009,160.0,117,77,40,0
2026-11,E0457,C002,P020,160.0,162,125,37,2
2026-11,E0453,C009,P006,160.0,167,148,19,7
2026-11,E0301,C001,P034,160.0,129,101,28,0
2026-11,E0088,C003,P029,160.0,183,164,19,23
2026-11,E0217,C003,P017,160.0,184,143,41,24
